gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,opponentAbbrev,pim,toi,commonName.default,opponentCommonName.default,opponentCommonName.fr
2021021054,CAR,R,2022-03-28,2,1,3,2,0,0,1,0,4,22,0,0,WSH,2,15:58,Hurricanes,Capitals,NA
2021021060,CAR,R,2022-03-29,0,0,0,0,0,0,0,0,0,24,0,0,TBL,0,15:09,Hurricanes,Lightning,NA
2021021078,CAR,H,2022-03-31,0,0,0,0,0,0,0,0,3,17,0,0,MTL,0,14:11,Hurricanes,Canadiens,NA
2021021094,CAR,H,2022-04-02,0,0,0,-1,0,0,0,0,2,18,0,0,MIN,0,16:54,Hurricanes,Wild,NA
2021021113,CAR,R,2022-04-05,0,0,0,0,0,0,0,0,3,19,0,0,BUF,0,16:53,Hurricanes,Sabres,NA
2021021130,CAR,H,2022-04-07,0,0,0,-2,0,0,0,0,4,18,0,0,BUF,2,14:56,Hurricanes,Sabres,NA
2021021139,CAR,H,2022-04-08,0,0,0,0,0,0,0,0,1,19,0,0,NYI,2,14:31,Hurricanes,Islanders,NA
2021021159,CAR,H,2022-04-10,0,0,0,0,0,0,0,0,1,19,0,0,ANA,0,15:15,Hurricanes,Ducks,NA
2021021168,CAR,R,2022-04-12,0,0,0,0,0,0,0,0,2,22,0,0,NYR,0,15:58,Hurricanes,Rangers,NA
2021021186,CAR,H,2022-04-14,0,0,0,-1,0,0,0,0,4,23,0,0,DET,2,16:40,Hurricanes,Red Wings,NA
2021021205,CAR,R,2022-04-16,0,0,0,-2,0,0,0,0,2,20,0,0,COL,0,15:01,Hurricanes,Avalanche,NA
2021021218,CAR,R,2022-04-18,0,1,1,1,0,0,0,0,2,23,0,0,ARI,0,17:55,Hurricanes,Coyotes,NA
2021021239,CAR,H,2022-04-21,0,1,1,1,0,0,0,0,4,22,0,0,WPG,0,18:41,Hurricanes,Jets,NA
2021021254,CAR,R,2022-04-23,0,0,0,0,0,0,0,0,0,20,0,0,NJD,0,15:56,Hurricanes,Devils,NA
2021021262,CAR,R,2022-04-24,0,0,0,1,0,0,0,0,3,16,0,0,NYI,0,12:25,Hurricanes,Islanders,NA
2021021277,CAR,R,2022-04-26,0,1,1,1,0,0,0,0,2,18,0,0,NYR,2,13:00,Hurricanes,Rangers,NA
2021021294,CAR,H,2022-04-28,1,1,2,1,0,0,0,0,6,23,0,0,NJD,0,19:29,Hurricanes,Devils,NA
2021021304,CAR,R,2022-02-20,0,0,0,-1,0,0,0,0,0,20,0,0,PIT,0,11:39,Hurricanes,Penguins,NA
2022020006,CAR,H,2022-10-12,1,2,3,3,0,0,0,0,2,24,0,0,CBJ,0,17:56,Hurricanes,Blue Jackets,NA
2022020024,CAR,R,2022-10-14,1,0,1,1,0,0,0,0,3,26,0,0,SJS,0,18:14,Hurricanes,Sharks,NA
2022020047,CAR,R,2022-10-17,0,1,1,1,0,0,0,0,4,23,0,0,SEA,4,18:44,Hurricanes,Kraken,NA
2022020069,CAR,R,2022-10-20,1,1,2,-2,1,1,0,0,2,25,0,0,EDM,2,20:22,Hurricanes,Oilers,NA
2022020085,CAR,R,2022-10-22,0,0,0,-1,0,0,0,0,1,28,0,0,CGY,0,23:25,Hurricanes,Flames,NA
2022020097,CAR,R,2022-10-24,0,1,1,0,0,1,0,0,3,25,0,0,VAN,0,19:45,Hurricanes,Canucks,NA
2022020124,CAR,H,2022-10-28,1,0,1,-1,0,0,0,0,2,24,0,0,NYI,0,18:50,Hurricanes,Islanders,NA
2022020130,CAR,R,2022-10-29,1,1,2,1,0,0,0,0,5,30,0,0,PHI,0,21:26,Hurricanes,Flyers,NA
2022020145,CAR,H,2022-10-31,0,2,2,1,0,1,0,0,4,22,0,0,WSH,2,19:34,Hurricanes,Capitals,NA
2022020162,CAR,R,2022-11-03,1,0,1,-1,1,1,0,0,4,19,0,0,TBL,0,20:31,Hurricanes,Lightning,NA
2022020174,CAR,H,2022-11-04,1,2,3,1,0,1,0,0,4,21,0,0,BUF,0,16:10,Hurricanes,Sabres,NA
2022020191,CAR,H,2022-11-06,0,0,0,-2,0,0,0,0,3,25,0,0,TOR,0,17:52,Hurricanes,Maple Leafs,NA
2022020207,CAR,R,2022-11-09,0,0,0,-1,0,0,0,0,6,22,0,0,FLA,2,19:10,Hurricanes,Panthers,NA
2022020212,CAR,H,2022-11-10,0,2,2,2,0,1,0,0,1,23,0,0,EDM,0,19:43,Hurricanes,Oilers,NA
2022020233,CAR,R,2022-11-12,0,0,0,-2,0,0,0,0,2,25,0,0,COL,0,21:09,Hurricanes,Avalanche,NA
2022020245,CAR,R,2022-11-14,0,0,0,0,0,0,0,0,3,22,0,0,CHI,0,20:09,Hurricanes,Blackhawks,NA
2022020261,CAR,H,2022-11-17,1,1,2,1,0,0,0,0,6,21,0,0,COL,0,18:21,Hurricanes,Avalanche,NA
2022020283,CAR,R,2022-11-19,0,1,1,-1,0,0,0,0,2,22,0,0,MIN,0,19:16,Hurricanes,Wild,NA
2022020294,CAR,R,2022-11-21,1,0,1,2,0,0,0,0,3,23,0,0,WPG,0,20:31,Hurricanes,Jets,NA
2022020303,CAR,H,2022-11-23,0,0,0,-2,0,0,0,0,4,21,0,0,ARI,0,19:31,Hurricanes,Coyotes,NA
2022020318,CAR,R,2022-11-25,0,0,0,-1,0,0,0,0,4,23,0,0,BOS,0,21:03,Hurricanes,Bruins,NA
2022020333,CAR,H,2022-11-26,1,0,1,1,1,1,0,0,4,23,0,0,CGY,0,20:35,Hurricanes,Flames,NA
2022020352,CAR,R,2022-11-29,1,0,1,0,0,0,0,0,5,24,0,0,PIT,0,21:47,Hurricanes,Penguins,NA
2022020369,CAR,R,2022-12-01,0,1,1,1,0,0,0,0,3,22,0,0,STL,0,19:59,Hurricanes,Blues,NA
2022020391,CAR,R,2022-12-03,1,1,2,1,1,1,0,0,3,20,0,0,LAK,0,15:44,Hurricanes,Kings,NA
2022020410,CAR,R,2022-12-06,0,0,0,1,0,0,0,0,4,25,0,0,ANA,2,22:41,Hurricanes,Ducks,NA
2022020440,CAR,R,2022-12-10,0,0,0,2,0,0,0,0,3,22,0,0,NYI,0,18:05,Hurricanes,Islanders,NA
2022020460,CAR,R,2022-12-13,0,0,0,0,0,0,0,0,1,25,0,0,DET,0,23:43,Hurricanes,Red Wings,NA
2022020475,CAR,H,2022-12-15,0,0,0,0,0,0,0,0,2,20,0,0,SEA,0,18:17,Hurricanes,Kraken,NA
2022020487,CAR,H,2022-12-17,1,1,2,1,0,1,1,1,8,22,0,0,DAL,0,17:31,Hurricanes,Stars,NA
2022020498,CAR,H,2022-12-18,0,0,0,0,0,0,0,0,6,24,0,0,PIT,2,19:23,Hurricanes,Penguins,NA
2022020512,CAR,H,2022-12-20,0,0,0,0,0,0,0,0,3,20,0,0,NJD,2,17:44,Hurricanes,Devils,NA
2022020526,CAR,R,2022-12-22,1,0,1,1,0,0,0,0,6,23,0,0,PIT,2,18:54,Hurricanes,Penguins,NA
2022020535,CAR,H,2022-12-23,0,2,2,-1,0,1,0,0,3,19,0,0,PHI,0,17:38,Hurricanes,Flyers,NA
2022020548,CAR,H,2022-12-27,1,0,1,1,0,0,1,0,6,18,0,0,CHI,0,18:29,Hurricanes,Blackhawks,NA
2022020575,CAR,H,2022-12-30,0,1,1,0,0,1,0,0,2,23,0,0,FLA,2,16:55,Hurricanes,Panthers,NA
2022020590,CAR,R,2023-01-01,1,0,1,0,1,1,0,0,3,23,0,0,NJD,2,19:23,Hurricanes,Devils,NA
2022020600,CAR,R,2023-01-03,1,0,1,1,0,0,0,0,5,22,0,0,NYR,0,21:14,Hurricanes,Rangers,NA
2022020614,CAR,H,2023-01-05,0,1,1,-1,0,0,0,0,2,21,0,0,NSH,0,18:24,Hurricanes,Predators,NA
2022020629,CAR,R,2023-01-07,0,0,0,-1,0,0,0,0,3,24,0,0,CBJ,0,21:18,Hurricanes,Blue Jackets,NA
2022020650,CAR,H,2023-01-10,0,1,1,-2,0,0,0,0,2,19,0,1,NJD,0,17:21,Hurricanes,Devils,NA
2022020662,CAR,R,2023-01-12,0,0,0,0,0,0,0,0,2,19,0,0,CBJ,2,16:43,Hurricanes,Blue Jackets,NA
2022020682,CAR,H,2023-01-14,0,0,0,0,0,0,0,0,2,20,0,0,PIT,0,15:41,Hurricanes,Penguins,NA
2022020692,CAR,H,2023-01-15,0,0,0,1,0,0,0,0,1,21,0,0,VAN,0,19:05,Hurricanes,Canucks,NA
2022020721,CAR,H,2023-01-19,1,1,2,1,1,2,0,0,3,19,0,0,MIN,0,15:15,Hurricanes,Wild,NA
2022020739,CAR,R,2023-01-21,0,0,0,0,0,0,0,0,0,18,0,0,NYI,0,16:58,Hurricanes,Islanders,NA
2022020768,CAR,R,2023-01-25,1,0,1,-1,0,0,1,1,5,22,0,0,DAL,0,19:02,Hurricanes,Stars,NA
2022020783,CAR,H,2023-01-27,2,0,2,2,0,0,1,1,5,19,0,0,SJS,0,17:55,Hurricanes,Sharks,NA
2022020799,CAR,H,2023-01-29,0,1,1,0,0,1,0,0,1,20,0,0,BOS,0,16:15,Hurricanes,Bruins,NA
2022020802,CAR,H,2023-01-31,0,1,1,0,0,1,0,0,1,24,0,0,LAK,0,21:57,Hurricanes,Kings,NA
2022020805,CAR,R,2023-02-01,0,1,1,1,0,0,0,0,3,17,0,0,BUF,0,14:04,Hurricanes,Sabres,NA
2022020841,CAR,H,2023-02-11,0,0,0,-1,0,0,0,0,1,21,0,0,NYR,0,17:06,Hurricanes,Rangers,NA
2022020855,CAR,R,2023-02-14,0,0,0,-1,0,0,0,0,1,19,0,0,WSH,2,16:44,Hurricanes,Capitals,NA
2022020871,CAR,H,2023-02-16,0,1,1,1,0,0,0,0,2,17,0,0,MTL,0,14:23,Hurricanes,Canadiens,NA
2022020889,CAR,H,2023-02-18,1,2,3,2,1,1,0,0,4,19,0,0,WSH,0,15:03,Hurricanes,Capitals,NA
2022020911,CAR,H,2023-02-21,0,0,0,0,0,0,0,0,1,16,0,0,STL,0,15:29,Hurricanes,Blues,NA
2022020933,CAR,H,2023-02-24,1,0,1,1,0,0,0,0,1,21,0,0,OTT,2,14:32,Hurricanes,Senators,Sénateurs
2022020938,CAR,H,2023-02-25,0,0,0,0,0,0,0,0,3,19,0,0,ANA,0,19:29,Hurricanes,Ducks,NA
2022020972,CAR,R,2023-03-01,1,0,1,0,0,0,0,0,3,19,0,0,VGK,2,17:52,Hurricanes,Golden Knights,NA
2022020986,CAR,R,2023-03-03,1,2,3,0,1,3,0,0,5,17,0,0,ARI,0,15:48,Hurricanes,Coyotes,NA
2022021001,CAR,H,2023-03-05,0,3,3,1,0,2,0,0,2,17,0,0,TBL,0,15:46,Hurricanes,Lightning,NA
2022021012,CAR,R,2023-03-07,0,0,0,-1,0,0,0,0,4,21,0,0,MTL,0,20:50,Hurricanes,Canadiens,NA
2022021030,CAR,H,2023-03-09,0,1,1,0,0,1,0,0,2,20,0,0,PHI,0,21:00,Hurricanes,Flyers,NA
2022021046,CAR,H,2023-03-11,0,0,0,-1,0,0,0,0,4,19,0,0,VGK,0,14:23,Hurricanes,Golden Knights,NA
2022021055,CAR,R,2023-03-12,0,0,0,-1,0,0,0,0,1,18,0,0,NJD,0,16:37,Hurricanes,Devils,NA
2022021068,CAR,H,2023-03-14,0,1,1,3,0,0,0,0,1,18,0,0,WPG,0,18:09,Hurricanes,Jets,NA
2022021092,CAR,R,2023-03-17,1,0,1,-2,0,0,0,0,2,21,0,0,TOR,0,17:38,Hurricanes,Maple Leafs,NA
2022021099,CAR,R,2023-03-18,1,1,2,0,1,1,0,0,5,22,0,0,PHI,0,17:08,Hurricanes,Flyers,NA
2022021120,CAR,R,2023-03-21,0,0,0,-1,0,0,0,0,3,19,0,0,NYR,0,15:50,Hurricanes,Rangers,NA
2022021138,CAR,H,2023-03-23,0,1,1,-1,0,0,0,0,2,18,0,0,NYR,0,19:11,Hurricanes,Rangers,NA
2022021160,CAR,H,2023-03-25,0,2,2,-1,0,1,0,0,2,21,0,0,TOR,0,19:20,Hurricanes,Maple Leafs,NA
2022021166,CAR,H,2023-03-26,0,1,1,1,0,0,0,0,2,25,0,0,BOS,0,20:35,Hurricanes,Bruins,NA
2022021179,CAR,H,2023-03-28,0,0,0,-3,0,0,0,0,2,21,0,0,TBL,0,18:00,Hurricanes,Lightning,NA
2022021195,CAR,R,2023-03-30,0,0,0,-1,0,0,0,0,4,22,0,0,DET,2,17:41,Hurricanes,Red Wings,NA
2022021207,CAR,R,2023-04-01,0,0,0,0,0,0,0,0,1,15,0,0,MTL,0,14:32,Hurricanes,Canadiens,NA
2022021219,CAR,H,2023-04-02,0,0,0,0,0,0,0,0,4,20,0,0,NYI,0,17:02,Hurricanes,Islanders,NA
2022021232,CAR,H,2023-04-04,1,0,1,1,0,0,1,1,5,25,0,0,OTT,0,21:36,Hurricanes,Senators,Sénateurs
2022021250,CAR,R,2023-04-06,0,0,0,0,0,0,0,0,2,17,0,0,NSH,0,15:18,Hurricanes,Predators,NA
2022021257,CAR,R,2023-04-08,0,0,0,0,0,0,0,0,0,21,0,0,BUF,0,18:16,Hurricanes,Sabres,NA
2022021276,CAR,R,2023-04-10,0,2,2,1,0,1,0,0,2,20,0,0,OTT,0,20:08,Hurricanes,Senators,Sénateurs
2022021288,CAR,H,2023-04-11,0,0,0,1,0,0,0,0,2,16,0,0,DET,0,17:27,Hurricanes,Red Wings,NA
2022021299,CAR,R,2023-04-13,0,0,0,-1,0,0,0,0,2,22,0,0,FLA,0,17:13,Hurricanes,Panthers,NA
2023020004,CAR,H,2023-10-11,0,1,1,0,0,0,0,0,2,25,0,0,OTT,2,17:20,Hurricanes,Senators,Sénateurs
2023020032,CAR,R,2023-10-14,0,0,0,-1,0,0,0,0,2,21,0,0,LAK,0,16:12,Hurricanes,Kings,NA
2023020034,CAR,R,2023-10-15,1,0,1,-2,1,1,0,0,2,17,0,0,ANA,0,19:39,Hurricanes,Ducks,NA
2023020047,CAR,R,2023-10-17,1,1,2,1,0,1,0,0,4,23,0,0,SJS,0,20:23,Hurricanes,Sharks,NA
2023020060,CAR,R,2023-10-19,0,1,1,-3,0,1,0,0,4,25,0,0,SEA,0,18:28,Hurricanes,Kraken,NA
2023020076,CAR,R,2023-10-21,0,1,1,-1,0,0,0,0,2,22,0,0,COL,0,20:24,Hurricanes,Avalanche,NA
2023020086,CAR,R,2023-10-24,0,0,0,-1,0,0,0,0,2,19,0,0,TBL,2,20:19,Hurricanes,Lightning,NA
2023020101,CAR,H,2023-10-26,2,1,3,2,0,0,1,1,6,24,0,0,SEA,0,20:54,Hurricanes,Kraken,NA
2023020112,CAR,H,2023-10-27,0,0,0,0,0,0,0,0,2,20,0,0,SJS,0,20:21,Hurricanes,Sharks,NA
2023020131,CAR,R,2023-10-30,0,0,0,-1,0,0,0,0,3,14,0,0,PHI,0,12:10,Hurricanes,Flyers,NA
2023020148,CAR,R,2023-11-02,0,0,0,0,0,0,0,0,2,17,0,0,NYR,2,17:25,Hurricanes,Rangers,NA
2023020167,CAR,R,2023-11-04,0,1,1,0,0,0,0,0,1,17,0,0,NYI,0,14:23,Hurricanes,Islanders,NA
2023020180,CAR,H,2023-11-07,1,0,1,1,0,0,1,1,2,22,0,0,BUF,0,21:09,Hurricanes,Sabres,NA
2023020205,CAR,R,2023-11-10,0,0,0,-2,0,0,0,0,1,20,0,0,FLA,0,16:25,Hurricanes,Panthers,NA
2023020214,CAR,R,2023-11-11,0,1,1,0,0,1,0,0,1,17,0,0,TBL,0,16:58,Hurricanes,Lightning,NA
2023020238,CAR,H,2023-11-15,0,0,0,-2,0,0,0,0,2,24,0,0,PHI,0,19:24,Hurricanes,Flyers,NA
2023020259,CAR,H,2023-11-18,0,0,0,0,0,0,0,0,3,19,0,0,PIT,0,16:43,Hurricanes,Penguins,NA
2023020279,CAR,H,2023-11-22,1,0,1,0,0,0,0,0,2,19,0,0,EDM,2,18:55,Hurricanes,Oilers,NA
2023020303,CAR,H,2023-11-24,0,0,0,-1,0,0,0,0,1,18,0,0,TBL,0,16:54,Hurricanes,Lightning,NA
2023020318,CAR,H,2023-11-26,0,1,1,0,0,0,0,0,6,19,0,0,CBJ,0,16:34,Hurricanes,Blue Jackets,NA
2023020328,CAR,R,2023-11-28,0,0,0,0,0,0,0,0,0,20,0,0,PHI,0,17:47,Hurricanes,Flyers,NA
2023020341,CAR,H,2023-11-30,0,1,1,1,0,0,0,0,4,22,0,0,NYI,0,16:39,Hurricanes,Islanders,NA
2023020360,CAR,H,2023-12-02,0,2,2,1,0,0,0,0,2,16,0,0,BUF,0,12:58,Hurricanes,Sabres,NA
2023020377,CAR,R,2023-12-04,1,0,1,1,0,0,0,0,3,16,0,0,WPG,2,14:49,Hurricanes,Jets,NA
2023020391,CAR,R,2023-12-06,0,0,0,-1,0,0,0,0,2,21,0,0,EDM,0,17:40,Hurricanes,Oilers,NA
2023020401,CAR,R,2023-12-07,0,1,1,-1,0,0,0,0,1,21,0,0,CGY,0,21:12,Hurricanes,Flames,NA
2023020419,CAR,R,2023-12-09,0,0,0,-1,0,0,0,0,2,20,0,0,VAN,0,16:35,Hurricanes,Canucks,NA
2023020433,CAR,R,2023-12-12,1,0,1,1,1,1,0,0,2,26,0,0,OTT,4,20:36,Hurricanes,Senators,Sénateurs
2023020447,CAR,R,2023-12-14,0,1,1,0,0,0,0,0,3,23,0,0,DET,2,20:40,Hurricanes,Red Wings,NA
2023020455,CAR,H,2023-12-15,1,1,2,-1,0,1,0,0,2,24,0,0,NSH,0,16:31,Hurricanes,Predators,NA
2023020475,CAR,H,2023-12-17,0,0,0,-1,0,0,0,0,6,27,0,0,WSH,0,22:08,Hurricanes,Capitals,NA
2023020486,CAR,H,2023-12-19,0,0,0,-1,0,0,0,0,3,17,0,0,VGK,2,14:11,Hurricanes,Golden Knights,NA
2023020503,CAR,R,2023-12-21,0,0,0,0,0,0,0,0,3,17,0,0,PIT,0,15:22,Hurricanes,Penguins,NA
2023020516,CAR,H,2023-12-23,0,2,2,-1,0,1,0,0,4,24,0,0,NYI,2,18:58,Hurricanes,Islanders,NA
2023020535,CAR,R,2023-12-27,0,0,0,0,0,0,0,0,2,21,0,0,NSH,0,16:53,Hurricanes,Predators,NA
2023020542,CAR,H,2023-12-28,0,0,0,-1,0,0,0,0,0,14,0,0,MTL,0,10:58,Hurricanes,Canadiens,NA
2023020561,CAR,R,2023-12-30,0,0,0,0,0,0,0,0,0,19,0,0,TOR,2,12:44,Hurricanes,Maple Leafs,NA
2023020575,CAR,R,2024-01-02,0,1,1,1,0,0,0,0,0,20,0,0,NYR,2,17:03,Hurricanes,Rangers,NA
2023020702,CAR,H,2024-01-19,1,1,2,2,0,0,0,0,6,21,0,0,DET,0,18:52,Hurricanes,Red Wings,NA
2023020719,CAR,H,2024-01-21,1,0,1,-1,0,0,0,0,5,20,0,0,MIN,0,17:45,Hurricanes,Wild,NA
2023020741,CAR,R,2024-01-24,1,0,1,0,1,1,0,0,9,22,0,0,BOS,0,18:58,Hurricanes,Bruins,NA
2023020746,CAR,H,2024-01-25,0,0,0,-1,0,0,0,0,2,22,0,0,NJD,2,18:54,Hurricanes,Devils,NA
2023020763,CAR,H,2024-01-27,1,0,1,1,1,1,0,0,4,20,0,0,ARI,2,17:54,Hurricanes,Coyotes,NA
2023020785,CAR,H,2024-02-06,0,0,0,0,0,0,0,0,4,19,0,0,VAN,0,17:27,Hurricanes,Canucks,NA
2023020799,CAR,H,2024-02-08,3,0,3,2,0,0,1,0,5,20,0,0,COL,0,15:43,Hurricanes,Avalanche,NA
2023020810,CAR,H,2024-02-10,0,1,1,1,0,0,0,0,1,23,0,0,NJD,2,18:56,Hurricanes,Devils,NA
2023020830,CAR,R,2024-02-13,0,0,0,-2,0,0,0,0,5,19,0,0,DAL,0,18:43,Hurricanes,Stars,NA
2023020849,CAR,R,2024-02-16,0,2,2,1,0,0,0,0,1,18,0,0,ARI,0,15:18,Hurricanes,Coyotes,NA
2023020862,CAR,R,2024-02-17,0,1,1,1,0,0,0,0,3,20,0,0,VGK,2,16:18,Hurricanes,Golden Knights,NA
2023020874,CAR,H,2024-02-19,1,1,2,2,0,0,0,0,2,21,0,0,CHI,0,15:09,Hurricanes,Blackhawks,NA
2023020889,CAR,H,2024-02-22,0,0,0,0,0,0,0,0,3,17,0,0,FLA,0,14:49,Hurricanes,Panthers,NA
2023020907,CAR,H,2024-02-24,0,0,0,-1,0,0,0,0,4,20,0,0,DAL,0,18:29,Hurricanes,Stars,NA
2023020918,CAR,R,2024-02-25,1,1,2,1,1,1,0,0,4,22,0,0,BUF,0,19:04,Hurricanes,Sabres,NA
2023020932,CAR,R,2024-02-27,0,0,0,0,0,0,0,0,3,19,0,0,MIN,0,17:08,Hurricanes,Wild,NA
2023020942,CAR,R,2024-02-29,0,0,0,-1,0,0,0,0,3,17,0,0,CBJ,0,17:08,Hurricanes,Blue Jackets,NA
2023020956,CAR,H,2024-03-02,1,0,1,-1,0,0,0,0,3,22,0,0,WPG,0,15:55,Hurricanes,Jets,NA
2023020994,CAR,H,2024-03-07,0,1,1,1,0,0,0,0,7,22,0,0,MTL,2,17:44,Hurricanes,Canadiens,NA
2023021011,CAR,R,2024-03-09,1,0,1,0,1,1,0,0,4,20,0,0,NJD,2,16:29,Hurricanes,Devils,NA
2023021024,CAR,H,2024-03-10,0,0,0,0,0,0,0,0,6,19,0,0,CGY,0,17:14,Hurricanes,Flames,NA
2023021032,CAR,H,2024-03-12,0,0,0,0,0,0,0,0,1,20,0,0,NYR,0,18:49,Hurricanes,Rangers,NA
2023021046,CAR,H,2024-03-14,1,0,1,2,0,0,0,0,3,21,0,0,FLA,2,18:21,Hurricanes,Panthers,NA
2023021067,CAR,R,2024-03-16,0,0,0,1,0,0,0,0,6,23,0,0,TOR,0,20:07,Hurricanes,Maple Leafs,NA
2023021077,CAR,R,2024-03-17,0,1,1,1,0,0,0,0,3,18,0,0,OTT,0,16:44,Hurricanes,Senators,Sénateurs
2023021087,CAR,R,2024-03-19,1,0,1,-1,1,1,0,0,4,21,0,0,NYI,2,17:49,Hurricanes,Islanders,NA
2023021099,CAR,H,2024-03-21,0,1,1,0,0,0,0,0,1,25,0,0,PHI,0,21:19,Hurricanes,Flyers,NA
2023021109,CAR,R,2024-03-22,0,2,2,1,0,0,0,0,3,23,0,0,WSH,0,20:23,Hurricanes,Capitals,NA
2023021127,CAR,H,2024-03-24,0,0,0,0,0,0,0,0,5,17,0,0,TOR,0,12:31,Hurricanes,Maple Leafs,NA
2023021138,CAR,R,2024-03-26,0,0,0,-3,0,0,0,0,1,21,0,0,PIT,0,16:38,Hurricanes,Penguins,NA
2023021150,CAR,H,2024-03-28,1,0,1,1,0,0,0,0,5,20,0,0,DET,2,15:37,Hurricanes,Red Wings,NA
2023021172,CAR,R,2024-03-30,0,0,0,0,0,0,0,0,2,19,0,0,MTL,0,15:26,Hurricanes,Canadiens,NA
2023021202,CAR,H,2024-04-04,0,0,0,0,0,0,0,0,3,18,0,0,BOS,0,15:56,Hurricanes,Bruins,NA
2023021212,CAR,H,2024-04-05,1,0,1,0,1,1,0,0,4,20,0,0,WSH,0,15:35,Hurricanes,Capitals,NA
2023021230,CAR,H,2024-04-07,0,0,0,1,0,0,0,0,2,15,0,0,CBJ,0,18:37,Hurricanes,Blue Jackets,NA
2023021239,CAR,R,2024-04-09,0,0,0,-1,0,0,0,0,1,20,0,0,BOS,0,14:10,Hurricanes,Bruins,NA
2023021265,CAR,R,2024-04-12,0,0,0,-1,0,0,0,0,1,19,0,0,STL,0,16:12,Hurricanes,Blues,NA
2023021285,CAR,R,2024-04-14,0,0,0,-1,0,0,0,0,6,18,0,0,CHI,0,15:46,Hurricanes,Blackhawks,NA
2023021296,CAR,R,2024-04-16,0,0,0,-1,0,0,0,0,7,17,0,0,CBJ,0,17:45,Hurricanes,Blue Jackets,NA
2024020020,CAR,H,2024-10-11,0,0,0,0,0,0,0,0,0,21,0,0,TBL,0,18:49,Hurricanes,Lightning,NA
2024020029,CAR,R,2025-01-07,0,0,0,0,0,0,0,0,2,20,0,0,TBL,0,15:55,Hurricanes,Lightning,NA
2024020050,CAR,H,2024-10-15,0,1,1,1,0,0,0,0,0,16,0,0,NJD,0,15:08,Hurricanes,Devils,NA
2024020072,CAR,R,2024-10-18,1,1,2,0,1,2,1,0,2,16,0,0,PIT,0,15:48,Hurricanes,Penguins,NA
2024020084,CAR,R,2024-10-19,0,0,0,-2,0,0,0,0,3,18,0,0,STL,0,17:23,Hurricanes,Blues,NA
2024020103,CAR,R,2024-10-22,1,2,3,2,0,1,0,0,3,22,0,0,EDM,0,19:50,Hurricanes,Oilers,NA
2024020114,CAR,R,2024-10-24,1,1,2,2,0,1,1,0,6,26,0,0,CGY,0,18:29,Hurricanes,Flames,NA
2024020135,CAR,R,2024-10-26,0,1,1,0,0,1,0,0,1,20,0,0,SEA,0,19:32,Hurricanes,Kraken,NA
2024020146,CAR,R,2024-10-28,1,1,2,1,0,0,0,0,1,21,0,0,VAN,0,17:18,Hurricanes,Canucks,NA
2024020165,CAR,H,2024-10-31,1,3,4,2,1,3,0,0,2,21,0,0,BOS,0,19:00,Hurricanes,Bruins,NA
2024020188,CAR,H,2024-11-03,1,2,3,3,0,0,0,0,3,19,0,0,WSH,2,17:27,Hurricanes,Capitals,NA
2024020197,CAR,H,2024-11-05,1,1,2,0,0,0,1,0,5,19,0,0,PHI,0,16:47,Hurricanes,Flyers,NA
2024020214,CAR,H,2024-11-07,0,1,1,1,0,0,0,0,1,15,0,0,PIT,0,13:47,Hurricanes,Penguins,NA
2024020233,CAR,R,2024-11-09,1,1,2,-1,1,1,0,0,2,20,0,0,COL,0,17:57,Hurricanes,Avalanche,NA
2024020244,CAR,R,2024-11-11,0,1,1,2,0,0,0,0,3,22,0,0,VGK,2,18:53,Hurricanes,Golden Knights,NA
2024020254,CAR,R,2024-11-13,1,0,1,-4,1,1,0,0,4,22,0,0,UTA,0,22:31,Hurricanes,Utah Hockey Club,Club de hockey de l'Utah
2024020280,CAR,H,2024-11-16,0,1,1,0,0,1,0,0,3,21,0,0,OTT,0,19:01,Hurricanes,Senators,Sénateurs
2024020284,CAR,H,2024-11-17,2,2,4,3,0,1,0,0,3,19,0,0,STL,0,16:20,Hurricanes,Blues,NA
2024020302,CAR,R,2024-11-20,0,0,0,-1,0,0,0,0,4,18,0,0,PHI,0,16:41,Hurricanes,Flyers,NA
2024020309,CAR,R,2024-11-21,0,1,1,0,0,1,0,0,2,19,0,0,NJD,0,20:40,Hurricanes,Devils,NA
2024020328,CAR,R,2024-11-23,0,2,2,-1,0,1,0,0,0,24,0,0,CBJ,0,20:16,Hurricanes,Blue Jackets,NA
2024020339,CAR,H,2024-11-25,1,1,2,0,1,2,1,0,3,22,0,0,DAL,0,16:33,Hurricanes,Stars,NA
2024020349,CAR,H,2024-11-27,0,2,2,0,0,1,0,0,2,21,0,0,NYR,0,19:54,Hurricanes,Rangers,NA
2024020367,CAR,H,2024-11-29,0,0,0,-1,0,0,0,0,2,22,0,0,FLA,0,22:18,Hurricanes,Panthers,NA
2024020377,CAR,R,2024-11-30,0,0,0,-1,0,0,0,0,5,20,0,0,FLA,2,17:04,Hurricanes,Panthers,NA
2024020401,CAR,H,2024-12-03,1,1,2,0,1,1,0,0,1,20,0,0,SEA,0,17:55,Hurricanes,Kraken,NA
2024020415,CAR,H,2024-12-05,1,1,2,1,1,1,1,0,2,23,0,0,COL,0,19:48,Hurricanes,Avalanche,NA
