"game_number","game_date","season","team_id","team_abbr","team_name","game_id","player_id","shots_against_ev","goals_against_ev","xga_ev","xgf_ev","team_change","team_xg_pct_ev","gsax_ev","cumulative_gsax_ev","sv_pct_ev","cumulative_sv_pct_ev","cumulative_goals_against_ev"
109,"2021-11-14",2021,1,"NJD","New Jersey Devils",2021020226,8478406,31,3,2.49908522212619,2.0164922584347,0,32.6123152934467,-0.500914777873808,-3.91724265908115,0.903225806451613,0.92011311417462,226
110,"2021-11-18",2021,1,"NJD","New Jersey Devils",2021020251,8478406,25,4,2.020334516717,2.24196025212565,0,43.6022593999618,-1.979665483283,-5.89690814236415,0.84,0.919411352487737,230
111,"2021-11-20",2021,1,"NJD","New Jersey Devils",2021020264,8478406,30,2,2.61720022294637,3.68775391720755,0,58.4897817689365,0.617200222946367,-5.27970791941778,0.933333333333333,0.919556171983356,232
112,"2021-11-24",2021,1,"NJD","New Jersey Devils",2021020293,8478406,21,1,1.36485302394785,2.86824226083693,0,67.7575643323313,0.364853023947849,-4.91485489546994,0.952380952380952,0.919793459552496,233
113,"2021-11-28",2021,1,"NJD","New Jersey Devils",2021020327,8478406,21,1,1.57267675372818,3.39842003839077,0,68.363586156249,0.57267675372818,-4.34217814174175,0.952380952380952,0.920027341079973,234
114,"2021-11-30",2021,1,"NJD","New Jersey Devils",2021020339,8478406,24,3,2.17569619158923,1.87013669922349,0,39.8462981972817,-0.824303808410769,-5.16648195015252,0.875,0.919661016949153,237
115,"2021-12-02",2021,1,"NJD","New Jersey Devils",2021020360,8478406,32,5,2.90597953720327,2.11547247248804,0,42.1287003919428,-2.09402046279673,-7.26050241294925,0.84375,0.918846411804158,242
116,"2021-12-03",2021,1,"NJD","New Jersey Devils",2021020363,8478406,8,2,0.975651087634668,2.7032239673936,0,48.4007380656028,-1.02434891236533,-8.28485132531458,0.75,0.918394648829431,244
117,"2021-12-06",2021,1,"NJD","New Jersey Devils",2021020234,8478406,23,2,1.82346258388564,3.30758425779573,0,64.4621723373682,-0.17653741611436,-8.46138874142894,0.91304347826087,0.918353800199137,246
118,"2021-12-08",2021,1,"NJD","New Jersey Devils",2021020398,8478406,23,0,1.17431320683155,2.39996285841022,0,67.1454251043668,1.17431320683155,-7.2870755345974,1,0.91897233201581,246
119,"2021-12-10",2021,1,"NJD","New Jersey Devils",2021020413,8478406,22,2,1.85418636430701,2.50840489520275,0,57.4980498054871,-0.145813635692988,-7.43288917029038,0.909090909090909,0.91890124264225,248
120,"2021-12-14",2021,1,"NJD","New Jersey Devils",2021020441,8478406,21,4,2.32779199684069,1.12303050539807,0,26.2678833222657,-1.67220800315931,-9.10509717344969,0.80952380952381,0.918155245209484,252
121,"2021-12-16",2021,1,"NJD","New Jersey Devils",2021020457,8478406,24,3,1.66408688901914,2.12640169797105,0,47.2261029137485,-1.33591311098086,-10.4410102844306,0.875,0.917821463100226,255
122,"2021-12-29",2021,1,"NJD","New Jersey Devils",2021020541,8478406,22,3,1.54328072203497,2.70645072901805,0,63.6852177646997,-1.45671927796503,-11.8977295623956,0.863636363636364,0.91744,258
123,"2021-12-31",2021,1,"NJD","New Jersey Devils",2021020562,8478406,35,5,2.56254503931719,2.58261597788379,0,50.1950467487753,-2.43745496068281,-14.3351845230784,0.857142857142857,0.916772151898734,263
124,"2022-01-02",2021,1,"NJD","New Jersey Devils",2021020578,8478406,28,3,2.21554428468553,2.33254606900987,0,51.2862737459611,-0.78445571531447,-15.1196402383929,0.892857142857143,0.916562107904642,266
125,"2022-01-04",2021,1,"NJD","New Jersey Devils",2021020586,8478406,32,5,2.5528887317926,2.00639255542979,0,44.0067727572063,-2.4471112682074,-17.5667515066003,0.84375,0.91583850931677,271
126,"2022-01-06",2021,1,"NJD","New Jersey Devils",2021020603,8478406,25,1,2.00415629409523,3.22870407062691,0,61.7005585013035,1.00415629409523,-16.562595212505,0.96,0.91617873651772,272
127,"2022-01-08",2021,1,"NJD","New Jersey Devils",2021020618,8478406,28,3,1.91238207247515,2.58206917044055,0,57.4501542209517,-1.08761792752485,-17.6502131400299,0.892857142857143,0.91597922395356,275
128,"2022-01-19",2021,1,"NJD","New Jersey Devils",2021020701,8478406,13,4,1.77604794923909,2.45921517103099,0,37.9231268023503,-2.22395205076091,-19.8741651907908,0.692307692307692,0.915094339622642,279
129,"2022-04-26",2021,1,"NJD","New Jersey Devils",2021021274,8478406,29,2,2.82982028340673,2.74347270868168,0,49.225345098063,0.829820283406733,-19.0443449073841,0.931034482758621,0.915233785822021,281
