"game_number","game_date","season","team_id","team_abbr","team_name","game_id","player_id","shots_against_ev","goals_against_ev","xga_ev","xgf_ev","team_change","team_xg_pct_ev","gsax_ev","cumulative_gsax_ev","sv_pct_ev","cumulative_sv_pct_ev","cumulative_goals_against_ev"
138,"2023-02-10",2022,3,"NYR","New York Rangers",2022020828,8478048,23,2,2.18818476144369,1.81453468604419,0,45.3325472806493,0.188184761443692,37.9404545754227,0.91304347826087,0.929231658001155,245
139,"2023-02-15",2022,3,"NYR","New York Rangers",2022020869,8478048,26,3,2.19195347509274,3.40640525249076,0,60.8464983800907,-0.808046524907261,37.1324080505154,0.884615384615385,0.928899082568807,248
140,"2023-02-17",2022,3,"NYR","New York Rangers",2022020881,8478048,21,2,3.0738687518076,2.12844299583308,0,40.9134073289313,1.0738687518076,38.206276802323,0.904761904761905,0.928754630948988,250
141,"2023-02-20",2022,3,"NYR","New York Rangers",2022020907,8478048,19,3,1.64874952530991,2.81341905845381,0,63.0504877984858,-1.35125047469009,36.855026327633,0.842105263157895,0.92828798185941,253
142,"2023-02-25",2022,3,"NYR","New York Rangers",2022020937,8478048,19,4,2.41203432432219,3.12881936519092,0,50.897191241464,-1.58796567567781,35.2670606519551,0.789473684210526,0.927544403721455,257
143,"2023-02-26",2022,3,"NYR","New York Rangers",2022020950,8478048,23,1,2.08093007235046,1.59450864178758,0,43.3828112996172,1.08093007235046,36.3479907243056,0.956521739130435,0.927731092436975,258
144,"2023-03-01",2022,3,"NYR","New York Rangers",2022020968,8478048,27,1,2.3246209180854,1.94008803503073,0,45.4916866862193,1.3246209180854,37.672611642391,0.962962962962963,0.927995551848763,259
145,"2023-03-04",2022,3,"NYR","New York Rangers",2022020991,8478048,16,3,1.4241910583966,1.09348686598898,0,43.4323570698915,-1.5758089416034,36.0968027007876,0.8125,0.927484085247717,262
146,"2023-03-09",2022,3,"NYR","New York Rangers",2022021028,8478048,22,2,2.41720169773135,1.62849899806923,0,40.2525821981741,0.417201697731353,36.5140043985189,0.909090909090909,0.927372764786795,264
147,"2023-03-11",2022,3,"NYR","New York Rangers",2022021040,8478048,31,1,2.56724843019314,1.26957483978763,0,33.0892186179321,1.56724843019314,38.0812528287121,0.967741935483871,0.92771412984179,265
148,"2023-03-14",2022,3,"NYR","New York Rangers",2022021067,8478048,29,3,2.0609886011274,3.84235615119994,0,65.0877817983631,-0.939011398872598,37.1422414298395,0.896551724137931,0.927469553450609,268
149,"2023-03-16",2022,3,"NYR","New York Rangers",2022021082,8478048,31,2,2.45949656833665,3.25846929601633,0,56.9865118700747,0.459496568336648,37.6017379981761,0.935483870967742,0.927536231884058,270
150,"2023-03-18",2022,3,"NYR","New York Rangers",2022021103,8478048,28,0,2.08631752907088,1.66464649398552,0,44.3791644962011,2.08631752907088,39.688055527247,1,0.928076718167288,270
151,"2023-03-21",2022,3,"NYR","New York Rangers",2022021120,8478048,38,3,2.39568963850455,1.75247517619513,0,42.2469996848957,-0.604310361495445,39.0837451657516,0.921052631578947,0.928006329113924,273
152,"2023-03-23",2022,3,"NYR","New York Rangers",2022021138,8478048,28,1,1.9027972605798,1.39640752513003,0,42.3255789146048,0.902797260579798,39.9865424263314,0.964285714285714,0.928272251308901,274
153,"2023-03-28",2022,3,"NYR","New York Rangers",2022021176,8478048,22,1,2.09565697382164,3.72275511261636,0,63.982321246954,1.09565697382164,41.082199400153,0.954545454545455,0.928422696512233,275
154,"2023-03-30",2022,3,"NYR","New York Rangers",2022021191,8478048,26,1,2.32792803227627,1.70579589826599,0,42.2883649857684,1.32792803227627,42.4101274324293,0.961538461538462,0.928645294725957,276
155,"2023-04-02",2022,3,"NYR","New York Rangers",2022021217,8478048,25,2,3.97429029223208,2.3229056453843,0,36.8879366053769,1.97429029223208,44.3844177246614,0.92,0.928589776521963,278
156,"2023-04-05",2022,3,"NYR","New York Rangers",2022021241,8478048,29,2,2.71543215216342,2.22528686927029,0,45.0397373260168,0.715432152163415,45.0998498768248,0.931034482758621,0.928607853136155,280
157,"2023-04-08",2022,3,"NYR","New York Rangers",2022021263,8478048,17,0,1.33127637867232,2.9002872067012,0,68.5393743515067,1.33127637867232,46.4311262554971,1,0.928915968519929,280
158,"2023-04-10",2022,3,"NYR","New York Rangers",2022021275,8478048,37,2,3.78578227593747,2.47505419649406,0,39.5323245926087,1.78578227593747,48.2169085314346,0.945945945945946,0.92907444668008,282
159,"2023-10-12",2023,3,"NYR","New York Rangers",2023020010,8478048,21,1,1.41330444947908,2.76111096176165,0,66.1436558117005,0.413304449479082,48.6302129809137,0.952380952380952,0.929196897673255,283
160,"2023-10-14",2023,3,"NYR","New York Rangers",2023020022,8478048,19,4,1.9203382730484,3.89965051412582,0,67.0044334573232,-2.0796617269516,46.5505512539621,0.789473684210526,0.928535856573705,287
161,"2023-10-16",2023,3,"NYR","New York Rangers",2023020037,8478048,19,0,1.84568274021149,2.32916384935379,0,55.7904056923999,1.84568274021149,48.3962339941735,1,0.928872366790582,287
162,"2023-10-19",2023,3,"NYR","New York Rangers",2023020053,8478048,15,2,1.33123958110809,1.03463983535767,0,27.9375011175644,-0.668760418891907,47.7274735752816,0.866666666666667,0.928641975308642,289
163,"2023-10-24",2023,3,"NYR","New York Rangers",2023020096,8478048,22,1,1.86475392642806,1.61097050696732,0,46.3492010899607,0.864753926428062,48.5922275017097,0.954545454545455,0.928781925343811,290
164,"2023-10-28",2023,3,"NYR","New York Rangers",2023020124,8478048,19,1,2.03282690889583,1.30504330552088,0,39.0980841581024,1.03282690889583,49.6250544106055,0.947368421052632,0.928868247372281,291
165,"2023-10-30",2023,3,"NYR","New York Rangers",2023020135,8478048,22,2,1.84523314891477,1.50419645388296,0,44.9090332463333,-0.15476685108523,49.4702875595203,0.909090909090909,0.928762460491126,293
166,"2023-11-02",2023,3,"NYR","New York Rangers",2023020148,8478048,22,0,1.76705473661423,2.68358520002748,0,60.2966143797383,1.76705473661423,51.2373422961345,1,0.929141475211608,293
167,"2023-11-18",2023,3,"NYR","New York Rangers",2023020261,8478048,30,2,1.87565392255783,3.81370206325187,0,67.0322277734764,-0.124346077442169,51.1129962186924,0.933333333333333,0.929171668667467,295
168,"2023-11-20",2023,3,"NYR","New York Rangers",2023020274,8478048,29,3,3.25949811935425,2.52082449197769,0,43.6104463622114,0.259498119354248,51.3724943380466,0.896551724137931,0.92894611349547,298
169,"2023-11-24",2023,3,"NYR","New York Rangers",2023020294,8478048,24,1,1.55211710929871,1.71975244532624,0,52.5617668007358,0.552117109298706,51.9246114473453,0.958333333333333,0.929113323850166,299
170,"2023-11-27",2023,3,"NYR","New York Rangers",2023020322,8478048,35,4,3.0370232462883,1.99858367443085,0,33.5911627823952,-0.9629767537117,50.9616346936336,0.885714285714286,0.928756172113802,303
171,"2023-11-29",2023,3,"NYR","New York Rangers",2023020338,8478048,20,1,2.04114156961441,2.84095910535455,0,58.1913257119102,1.04114156961441,52.002776263248,0.95,0.928855604961385,304
172,"2023-12-02",2023,3,"NYR","New York Rangers",2023020358,8478048,33,1,2.36488282680511,1.63527185622184,0,40.8802155366755,1.36488282680511,53.3676590900531,0.96969696969697,0.929168601950766,305
173,"2023-12-05",2023,3,"NYR","New York Rangers",2023020382,8478048,28,5,2.5219544172287,2.11342412233353,0,35.4647630999117,-2.4780455827713,50.8896135072818,0.821428571428571,0.928472542685741,310
174,"2023-12-09",2023,3,"NYR","New York Rangers",2023020414,8478048,25,4,2.51822239160538,1.79389548301697,0,41.6012626550492,-1.48177760839462,49.4078358988872,0.84,0.927965129616885,314
175,"2023-12-12",2023,3,"NYR","New York Rangers",2023020432,8478048,24,5,2.8890952030148,3.20434945821762,0,45.5816830682647,-2.1109047969852,47.296931101902,0.791666666666667,0.927218799908738,319
176,"2023-12-16",2023,3,"NYR","New York Rangers",2023020462,8478048,19,1,1.60798905584924,1.9106638115468,0,54.3010033541836,0.607989055849237,47.9049201577513,0.947368421052632,0.927305770104498,320
177,"2023-12-19",2023,3,"NYR","New York Rangers",2023020489,8478048,32,2,2.05668318271637,2.36686466916301,0,53.5060261223901,0.0566831827163696,47.9616033404676,0.9375,0.927379341452413,322
178,"2023-12-23",2023,3,"NYR","New York Rangers",2023020522,8478048,29,3,3.09450669126503,2.28984918061988,0,42.5278201349323,0.0945066912650305,48.0561100317327,0.896551724137931,0.927179027559937,325
179,"2023-12-27",2023,3,"NYR","New York Rangers",2023020529,8478048,24,1,1.71452367305756,2.56603288650513,0,59.9462441577289,0.714523673057556,48.7706337047902,0.958333333333333,0.927345665255182,326
180,"2023-12-30",2023,3,"NYR","New York Rangers",2023020560,8478048,29,0,2.0515451241543,3.48046967244787,0,62.9150463333109,2.0515451241543,50.8221788289445,1,0.927812223206377,326
181,"2024-01-02",2023,3,"NYR","New York Rangers",2023020575,8478048,19,4,2.04098922014236,1.16531091928482,0,36.3444115837829,-1.95901077985764,48.8631680490869,0.789473684210526,0.92723263506064,330
182,"2024-01-04",2023,3,"NYR","New York Rangers",2023020591,8478048,21,1,1.638202862323,3.45879699733956,0,67.8594681689582,0.638202862323002,49.5013709114099,0.952380952380952,0.927348551360843,331
183,"2024-01-08",2023,3,"NYR","New York Rangers",2023020621,8478048,25,5,2.27616161108017,2.32981723546982,0,41.1039142943815,-2.72383838891983,46.77753252249,0.8,0.926653569089718,336
184,"2024-01-11",2023,3,"NYR","New York Rangers",2023020647,8478048,15,2,0.926666140556335,2.97046411037445,0,59.8286029046516,-1.07333385944366,45.7041986630464,0.866666666666667,0.926457789382071,338
185,"2024-01-14",2023,3,"NYR","New York Rangers",2023020669,8478048,20,1,2.23126963922366,2.83054433348056,0,55.9195645818721,1.23126963922366,46.93546830227,0.95,0.92655979202773,339
186,"2024-01-16",2023,3,"NYR","New York Rangers",2023020681,8478048,29,0,2.85704356431961,3.1362013522937,0,52.3289369269747,2.85704356431961,49.7925118665896,1,0.927018299246502,339
187,"2024-01-18",2023,3,"NYR","New York Rangers",2023020701,8478048,20,3,1.54883182048798,1.30614107847214,0,45.7496839618997,-1.45116817951202,48.3413436870776,0.85,0.926688102893891,342
188,"2024-01-21",2023,3,"NYR","New York Rangers",2023020722,8478048,15,2,1.13275063037872,2.61355999443577,0,69.7635689129538,-0.867249369621277,47.4740943174563,0.866666666666667,0.926495726495727,344
189,"2024-01-23",2023,3,"NYR","New York Rangers",2023020738,8478048,18,3,1.72108960764962,1.9946211061168,0,53.680742656496,-1.27891039235038,46.195183925106,0.833333333333333,0.926138782460622,347
190,"2024-01-26",2023,3,"NYR","New York Rangers",2023020755,8478048,18,4,1.20579534769058,2.42477077245712,0,45.3330729710343,-2.79420465230942,43.4009792727966,0.777777777777778,0.925572519083969,351
191,"2024-02-09",2023,3,"NYR","New York Rangers",2023020802,8478048,28,3,2.52212679386139,2.73084387206639,0,51.986657564631,-0.477873206138611,42.9231060666579,0.892857142857143,0.925379426644182,354
192,"2024-02-12",2023,3,"NYR","New York Rangers",2023020820,8478048,22,0,2.0614682044773,4.03329799938716,0,66.1764186595016,2.0614682044773,44.9845742711353,1,0.92572387746538,354
193,"2024-02-18",2023,3,"NYR","New York Rangers",2023020863,8478048,36,3,2.04098610708028,1.99054005494228,0,49.3743553915984,-0.959013892919724,44.0255603782155,0.916666666666667,0.925655976676385,357
194,"2024-02-20",2023,3,"NYR","New York Rangers",2023020877,8478048,31,0,2.06035133289278,1.9415087723197,0,48.5151584831978,2.06035133289278,46.0859117111083,1,0.926132836747362,357
195,"2024-02-22",2023,3,"NYR","New York Rangers",2023020891,8478048,28,1,1.37615638971329,1.40727105353533,0,50.5589271582688,0.376156389713287,46.4620681008216,0.964285714285714,0.926352602345196,358
196,"2024-02-24",2023,3,"NYR","New York Rangers",2023020905,8478048,36,1,2.3984272940589,1.84814493844466,0,43.5208642937669,1.3984272940589,47.8604953948805,0.972222222222222,0.926689810087809,359
197,"2024-02-28",2023,3,"NYR","New York Rangers",2023020939,8478048,30,1,3.1622824193454,3.26505774214192,0,50.7995167535426,2.1622824193454,50.0227778142259,0.966666666666667,0.926933225086259,360
198,"2024-03-02",2023,3,"NYR","New York Rangers",2023020964,8478048,33,3,3.20244121438252,2.77732404794709,0,42.9081626648958,0.202441214382516,50.2252190286084,0.909090909090909,0.926814516129032,363
199,"2024-03-04",2023,3,"NYR","New York Rangers",2023020976,8478048,24,2,1.81892186403275,1.34158879518509,0,37.6766443532872,-0.181078135967254,50.0441408926412,0.916666666666667,0.926765650080257,365
200,"2024-03-09",2023,3,"NYR","New York Rangers",2023021018,8478048,21,0,1.42621636390686,2.63273459856356,0,64.8624391599248,1.42621636390686,51.470357256548,1,0.927072927072927,365
201,"2024-03-12",2023,3,"NYR","New York Rangers",2023021032,8478048,26,0,2.83022803068161,2.12174590208785,0,42.846467507579,2.83022803068161,54.3005852872296,1,0.927449811170741,365
202,"2024-03-14",2023,3,"NYR","New York Rangers",2023021052,8478048,25,4,2.7284296127358,1.5702415163319,0,31.2900103716049,-1.2715703872642,53.0290148999654,0.84,0.927017405063291,369
203,"2024-03-17",2023,3,"NYR","New York Rangers",2023021073,8478048,24,1,1.56432397328519,2.07056561722203,0,56.963645405612,0.564323973285187,53.5933388732506,0.958333333333333,0.927165354330709,370
204,"2024-03-19",2023,3,"NYR","New York Rangers",2023021085,8478048,22,2,1.69139820588618,2.59059918923623,0,53.0057214759523,-0.308601794113822,53.2847370791368,0.909090909090909,0.927087416699334,372
205,"2024-03-23",2023,3,"NYR","New York Rangers",2023021119,8478048,27,3,1.99835718677544,2.24612030353209,0,52.9186527354949,-1.00164281322456,52.2830942659122,0.888888888888889,0.926886332618444,375
206,"2024-03-26",2023,3,"NYR","New York Rangers",2023021137,8478048,39,4,3.73747822642326,1.79135601025899,0,32.4002481096982,-0.262521773576737,52.0205724923355,0.897435897435897,0.926664086687306,379
207,"2024-03-28",2023,3,"NYR","New York Rangers",2023021159,8478048,37,2,3.34903515033706,1.56933985262241,0,31.9076900740206,1.34903515033706,53.3696076426726,0.945945945945946,0.926801152737752,381
208,"2024-04-01",2023,3,"NYR","New York Rangers",2023021182,8478048,16,3,1.6311194896698,1.34902787208557,0,31.0260868163327,-1.3688805103302,52.0007271323424,0.8125,0.926450871480559,384
209,"2024-04-03",2023,3,"NYR","New York Rangers",2023021198,8478048,17,3,1.31726032495499,4.01396598341715,0,75.2916074321143,-1.68273967504501,50.3179874572973,0.823529411764706,0.926116838487973,387
210,"2024-04-07",2023,3,"NYR","New York Rangers",2023021234,8478048,27,2,2.41141402721405,4.52312330380809,0,65.2260286143905,0.41141402721405,50.7294014845114,0.925925925925926,0.926115859449193,389
211,"2024-04-09",2023,3,"NYR","New York Rangers",2023021244,8478048,24,3,2.47997814416885,2.54117524623871,0,42.7071781651708,-0.520021855831146,50.2093796286802,0.875,0.925883910001891,392
212,"2024-04-13",2023,3,"NYR","New York Rangers",2023021270,8478048,34,2,2.9059781488641,2.89199156724674,0,49.8793837989659,0.905978148864099,51.1153577775443,0.941176470588235,0.925981589329326,394
213,"2024-04-15",2023,3,"NYR","New York Rangers",2023021292,8478048,22,0,1.83596193790436,2.71016228199005,0,59.6147872539435,1.83596193790436,52.9513197154487,1,0.926286248830683,394
214,"2024-10-09",2024,3,"NYR","New York Rangers",2024020007,8478048,28,0,2.06810742616653,4.21059349179268,0,67.0615394300588,2.06810742616653,55.0194271416152,1,0.926670388981947,394
215,"2024-10-12",2024,3,"NYR","New York Rangers",2024020030,8478048,21,5,2.31697569730588,2.95280060029236,0,56.0327504155752,-2.68302430269412,52.3364028389211,0.761904761904762,0.926028921023359,399
216,"2024-10-14",2024,3,"NYR","New York Rangers",2024020045,8478048,23,1,2.38814303272435,3.22676849706031,0,57.4678421902769,1.38814303272435,53.7245458716455,0.956521739130435,0.926158390252907,400
217,"2024-10-19",2024,3,"NYR","New York Rangers",2024020079,8478048,29,1,3.03242886066437,3.56750946801224,0,54.0536788428988,2.03242886066437,55.7569747323098,0.96551724137931,0.926367976496511,401
218,"2024-10-22",2024,3,"NYR","New York Rangers",2024020096,8478048,22,1,1.90812131540023,4.3495647386788,0,69.5075576033983,0.908121315400228,56.6650960477101,0.954545454545455,0.926481346013168,402
219,"2024-10-24",2024,3,"NYR","New York Rangers",2024020113,8478048,24,3,2.89021295309067,2.02495300769806,0,41.1980597166473,-0.109787046909332,56.5553090008007,0.875,0.926256372906045,405
220,"2024-10-29",2024,3,"NYR","New York Rangers",2024020151,8478048,38,4,4.5426369123884,1.66386301810668,0,21.6790634920779,0.542636912388398,57.0979459131891,0.894736842105263,0.926039783001808,409
221,"2024-11-01",2024,3,"NYR","New York Rangers",2024020170,8478048,35,1,2.84067806642867,1.36753281210652,0,32.4967747952436,1.84067806642867,58.9386239796178,0.971428571428571,0.926325247079964,410
222,"2024-11-03",2024,3,"NYR","New York Rangers",2024020185,8478048,31,2,2.78557720380681,2.82474579536678,0,50.3490760831928,0.785577203806814,59.7242011834246,0.935483870967742,0.926375982844889,412
223,"2024-11-07",2024,3,"NYR","New York Rangers",2024020213,8478048,9,5,0.711972892284393,2.02533739805222,0,69.4728297823693,-4.28802710771561,55.436174075709,0.444444444444444,0.925602140945584,417
224,"2024-11-12",2024,3,"NYR","New York Rangers",2024020247,8478048,29,4,2.07106566429138,3.58046966791153,0,58.4598751788776,-1.92893433570862,53.5072397400004,0.862068965517241,0.925275115370962,421
225,"2024-11-14",2024,3,"NYR","New York Rangers",2024020261,8478048,25,1,1.40215823047435,2.73418317385779,0,66.1014869564243,0.402158230474353,53.9093979704747,0.96,0.925428520940095,422
226,"2024-11-19",2024,3,"NYR","New York Rangers",2024020300,8478048,20,3,1.49683526929113,1.70813398645003,0,53.2964234645994,-1.50316473070887,52.4062332397659,0.85,0.925162880788871,425
227,"2024-11-21",2024,3,"NYR","New York Rangers",2024020314,8478048,39,2,2.48907554149628,1.62613546848297,0,26.1976379175925,0.489075541496277,52.8953087812622,0.948717948717949,0.925323539699196,427
228,"2024-11-25",2024,3,"NYR","New York Rangers",2024020337,8478048,33,4,4.30810414400276,1.84066039323807,0,26.0546168966126,0.308104144002757,53.2034129252649,0.878787878787879,0.925056511910972,431
229,"2024-11-27",2024,3,"NYR","New York Rangers",2024020349,8478048,24,2,1.88036286830902,2.10546892881393,0,41.979417163294,-0.119637131690979,53.0837757935739,0.916666666666667,0.925021645021645,433
230,"2024-11-29",2024,3,"NYR","New York Rangers",2024020362,8478048,33,2,3.90335369110107,2.60732138156891,0,33.3130125669708,1.90335369110107,54.987129484675,0.93939393939394,0.925103305785124,435
231,"2024-12-02",2024,3,"NYR","New York Rangers",2024020393,8478048,21,3,2.43543887138367,2.01776113701468,0,45.310364079973,-0.564561128616333,54.4225683560587,0.857142857142857,0.924858466289243,438
232,"2024-12-06",2024,3,"NYR","New York Rangers",2024020421,8478048,14,2,1.80243569612503,2.390509485223,0,57.0126577341622,-0.19756430387497,54.2250040521837,0.857142857142857,0.924696217696389,440
233,"2024-12-09",2024,3,"NYR","New York Rangers",2024020444,8478048,28,2,2.83598774671555,1.98783910274506,0,41.208757378332,0.835987746715546,55.0609917988992,0.928571428571429,0.924714699369784,442
234,"2024-12-11",2024,3,"NYR","New York Rangers",2024020457,8478048,29,2,2.64806824922562,2.59548741773671,0,49.4986147298845,0.648068249225616,55.7090600481249,0.931034482758621,0.924745762711864,444
235,"2024-12-14",2024,3,"NYR","New York Rangers",2024020475,8478048,15,5,2.10188004374504,1.22465801239014,0,27.5860078179469,-2.89811995625496,52.8109400918699,0.666666666666667,0.924091293322063,449
236,"2024-12-17",2024,3,"NYR","New York Rangers",2024020502,8478048,29,2,2.23008668422699,2.10227996110916,0,42.601432842829,0.23008668422699,53.0410267760969,0.931034482758621,0.924125168236878,451
237,"2024-12-20",2024,3,"NYR","New York Rangers",2024020525,8478048,20,1,2.10560554265976,2.34070607698054,0,52.6437703250745,1.10560554265976,54.1466323187567,0.95,0.924211938296445,452
238,"2024-12-22",2024,3,"NYR","New York Rangers",2024020539,8478048,24,1,2.83485987782478,2.15844929218292,0,37.1738489341115,1.83485987782478,55.9814921965814,0.958333333333333,0.92434869739479,453
239,"2024-12-28",2024,3,"NYR","New York Rangers",2024020572,8478048,7,1,0.725107669830322,1.9713876247406,0,56.8626259315261,-0.274892330169678,55.7065998664118,0.857142857142857,0.924270225187656,454
240,"2024-12-30",2024,3,"NYR","New York Rangers",2024020586,8478048,19,4,1.86817753314972,2.39250981807709,0,47.5019281898341,-2.13182246685028,53.5747773995615,0.789473684210526,0.923844363152644,458
241,"2025-01-09",2024,3,"NYR","New York Rangers",2024020656,8478048,17,2,3.14424775634951,2.08804557787724,0,39.9068906213344,1.14424775634951,54.719025155911,0.88235294117647,0.923727408389985,460
242,"2025-01-11",2024,3,"NYR","New York Rangers",2024020682,8478048,25,0,1.89714348316193,1.75510740280151,0,48.0554994057734,1.89714348316193,56.6161686390729,1,0.924042272126816,460
243,"2025-01-14",2024,3,"NYR","New York Rangers",2024020703,8478048,25,3,2.87607490067462,2.09779505632916,0,42.1763149109925,-0.123925099325383,56.4922435397475,0.88,0.923861207038316,463
244,"2025-01-16",2024,3,"NYR","New York Rangers",2024020717,8478048,22,2,2.61609411239624,3.2942088877617,0,55.7367175197899,0.61609411239624,57.1083376521438,0.909090909090909,0.923807963296739,465
245,"2025-01-18",2024,3,"NYR","New York Rangers",2024020728,8478048,24,0,2.22371192869391,1.90821009657792,0,46.1821419888093,2.22371192869391,59.3320495808377,1,0.924106414232088,465
246,"2025-01-21",2024,3,"NYR","New York Rangers",2024020750,8478048,20,0,0.780033230781555,1.81385761499405,0,69.9280626225304,0.780033230781555,60.1120828116192,1,0.924353343094192,465
247,"2025-01-23",2024,3,"NYR","New York Rangers",2024020763,8478048,33,1,3.32814185032839,2.22064059972763,0,40.0203219303581,2.32814185032839,62.4402246619476,0.96969696969697,0.924595469255663,466
248,"2025-01-26",2024,3,"NYR","New York Rangers",2024020789,8478048,21,4,2.28974574804306,3.74521571397781,0,62.0586517005477,-1.71025425195694,60.7299704099907,0.80952380952381,0.924205773262377,470
249,"2025-01-28",2024,3,"NYR","New York Rangers",2024020802,8478048,23,4,2.49938541650772,1.46153610944748,0,36.8988908230142,-1.50061458349228,59.2293558264984,0.826086956521739,0.923843187660668,474
250,"2025-02-01",2024,3,"NYR","New York Rangers",2024020827,8478048,20,3,2.74115598201752,2.18471091985703,0,38.2870419964647,-0.258844017982483,58.9705118085159,0.85,0.9236066623959,477
251,"2025-02-05",2024,3,"NYR","New York Rangers",2024020859,8478048,14,2,1.59866005182266,1.74642057617197,0,52.2086242572557,-0.401339948177338,58.5691718603386,0.857142857142857,0.923457973793544,479
252,"2025-02-07",2024,3,"NYR","New York Rangers",2024020871,8478048,20,2,1.7750152349472,1.48770314455032,0,45.5970442897813,-0.224984765052795,58.3441870952858,0.9,0.923383243071042,481
253,"2025-02-22",2024,3,"NYR","New York Rangers",2024020895,8478048,15,4,0.775982737541199,1.51135939359665,0,45.9284994325776,-3.2240172624588,55.120169832827,0.733333333333333,0.92293023994915,485
254,"2025-02-23",2024,3,"NYR","New York Rangers",2024020907,8478048,34,3,2.90134733915329,1.89368589601875,0,39.4926542349775,-0.0986526608467102,55.0215171719803,0.911764705882353,0.922870238659712,488
255,"2025-02-25",2024,3,"NYR","New York Rangers",2024020925,8478048,35,1,2.35814338922501,1.89601922035217,0,44.5685648236333,1.35814338922501,56.3796605612053,0.971428571428571,0.923137378182961,489
256,"2025-02-28",2024,3,"NYR","New York Rangers",2024020945,8478048,12,2,1.51231932640076,1.86229968070984,0,43.0139511180692,-0.487680673599243,55.891979887606,0.833333333333333,0.922968308754314,491
257,"2025-03-03",2024,3,"NYR","New York Rangers",2024020970,8478048,18,0,1.62602925300598,3.25930122984272,0,66.7160848439096,1.62602925300598,57.518009140612,1,0.923185231539424,491
258,"2025-03-05",2024,3,"NYR","New York Rangers",2024020983,8478048,19,2,2.19507871111238,2.32477892704888,0,51.4347820918234,0.195078711112376,57.7130878517244,0.894736842105263,0.923100920293246,493
259,"2025-03-08",2024,3,"NYR","New York Rangers",2024021003,8478048,24,4,2.29936307703565,1.90189838409424,0,45.2696982011385,-1.70063692296435,56.01245092876,0.833333333333333,0.922766122766123,497
260,"2025-03-11",2024,3,"NYR","New York Rangers",2024021031,8478048,18,1,1.97197508811951,2.38675159215927,0,54.7580008390574,0.971975088119507,56.9844260168795,0.944444444444444,0.922826592282659,498
261,"2025-03-13",2024,3,"NYR","New York Rangers",2024021046,8478048,20,0,1.36536051845779,2.75142929721182,0,66.8343398717889,1.36536051845779,58.3497865353373,1,0.923065039394408,498
262,"2025-03-15",2024,3,"NYR","New York Rangers",2024021062,8478048,20,0,2.44100499153137,2.1168919801712,0,46.444489494032,2.44100499153137,60.7907915268687,1,0.92330201755737,498
263,"2025-03-16",2024,3,"NYR","New York Rangers",2024021069,8478048,18,2,1.73943400382996,2.68818864226341,0,55.2801289089756,-0.260565996170044,60.5302255306987,0.888888888888889,0.923206880663493,500
264,"2025-03-18",2024,3,"NYR","New York Rangers",2024021079,8478048,30,1,2.82433092594147,1.44976019347198,0,33.9197306039404,1.82433092594147,62.3545564566401,0.966666666666667,0.923406207001988,501
265,"2025-03-20",2024,3,"NYR","New York Rangers",2024021091,8478048,27,4,2.36516171693802,1.5962632894516,0,40.2951788024989,-1.63483828306198,60.7197181735782,0.851851851851852,0.923112058465286,505
266,"2025-03-22",2024,3,"NYR","New York Rangers",2024021104,8478048,35,3,3.90123916266509,1.40491726052419,0,26.4771173044265,0.901239162665086,61.6209573362432,0.914285714285714,0.923065273360594,508
267,"2025-03-25",2024,3,"NYR","New York Rangers",2024021138,8478048,28,0,2.69016607500555,1.77387851476669,0,34.4747465864441,2.69016607500555,64.3111234112488,1,0.923390137234203,508
268,"2025-03-28",2024,3,"NYR","New York Rangers",2024021158,8478048,25,4,1.96241382120122,1.96830172953818,0,50.0748961386413,-2.03758617879878,62.27353723245,0.84,0.923076923076923,512
269,"2025-04-02",2024,3,"NYR","New York Rangers",2024021192,8478048,19,2,1.7655708193779,2.61903382617977,0,59.7324967219857,-0.234429180622101,62.0391080518279,0.894736842105263,0.922996254681648,514
270,"2025-04-05",2024,3,"NYR","New York Rangers",2024021209,8478048,12,1,1.71844261884689,2.0844047665596,0,45.2778433469929,0.718442618846893,62.7575506706748,0.916666666666667,0.922984896066996,515
271,"2025-04-07",2024,3,"NYR","New York Rangers",2024021230,8478048,17,1,1.16705286502838,2.3004561662674,0,49.7762412268564,0.167052865028381,62.9246035357032,0.941176470588235,0.923031026252983,516
272,"2025-04-10",2024,3,"NYR","New York Rangers",2024021254,8478048,45,1,3.02117651700974,2.05414247512817,0,40.4731698305114,2.02117651700974,64.9457800527129,0.977777777777778,0.923396058675359,517
273,"2025-04-12",2024,3,"NYR","New York Rangers",2024021266,8478048,24,5,3.01221436262131,2.24267107248306,0,32.2240300787807,-1.98778563737869,62.9579944153342,0.791666666666667,0.92292927801565,522
274,"2025-04-17",2024,3,"NYR","New York Rangers",2024021310,8478048,27,0,2.31944912672043,2.34218269586563,0,50.2438370297184,2.31944912672043,65.2774435420547,1,0.923235294117647,522
275,"2025-10-07",2025,3,"NYR","New York Rangers",2025020002,8478048,29,1,2.40857326984406,1.31576162576675,0,26.1522049989189,1.40857326984406,66.6860168118987,0.96551724137931,0.923414848440475,523
276,"2025-10-09",2025,3,"NYR","New York Rangers",2025020009,8478048,28,0,1.42497998476028,1.66792331503628,0,53.9274317158893,1.42497998476028,68.110996796659,1,0.923727577657868,523
277,"2025-10-11",2025,3,"NYR","New York Rangers",2025020029,8478048,15,1,1.84092670679092,2.56344658136368,0,58.2023006146634,0.840926706790924,68.9519235034499,0.933333333333333,0.923748544819558,524
